"Index","Molecule name","ID","class","apol","ast_fraglike","ast_fraglike_ext","ast_violation","ast_violation_ext","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_IC","a_ICM","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","balabanJ","BCUT_PEOE_0","BCUT_PEOE_1","BCUT_PEOE_2","BCUT_PEOE_3","BCUT_SLOGP_0","BCUT_SLOGP_1","BCUT_SLOGP_2","BCUT_SLOGP_3","BCUT_SMR_0","BCUT_SMR_1","BCUT_SMR_2","BCUT_SMR_3","bpol","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_max1len","b_rotN","b_rotR","b_single","b_triple","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","chiral","chiral_u","density","diameter","FCharge","GCUT_PEOE_0","GCUT_PEOE_1","GCUT_PEOE_2","GCUT_PEOE_3","GCUT_SLOGP_0","GCUT_SLOGP_1","GCUT_SLOGP_2","GCUT_SLOGP_3","GCUT_SMR_0","GCUT_SMR_1","GCUT_SMR_2","GCUT_SMR_3","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","logP(o/w)","logS","mr","mutagenic","nmol","opr_brigid","opr_leadlike","opr_nring","opr_nrot","opr_violation","PC+","PC-","PEOE_PC+","PEOE_PC-","PEOE_RPC+","PEOE_RPC-","PEOE_VSA+0","PEOE_VSA+1","PEOE_VSA+2","PEOE_VSA+3","PEOE_VSA+4","PEOE_VSA+5","PEOE_VSA+6","PEOE_VSA-0","PEOE_VSA-1","PEOE_VSA-2","PEOE_VSA-3","PEOE_VSA-4","PEOE_VSA-5","PEOE_VSA-6","PEOE_VSA_FHYD","PEOE_VSA_FNEG","PEOE_VSA_FPNEG","PEOE_VSA_FPOL","PEOE_VSA_FPOS","PEOE_VSA_FPPOS","PEOE_VSA_HYD","PEOE_VSA_NEG","PEOE_VSA_PNEG","PEOE_VSA_POL","PEOE_VSA_POS","PEOE_VSA_PPOS","petitjean","petitjeanSC","Q_PC+","Q_PC-","Q_RPC+","Q_RPC-","Q_VSA_FHYD","Q_VSA_FNEG","Q_VSA_FPNEG","Q_VSA_FPOL","Q_VSA_FPOS","Q_VSA_FPPOS","Q_VSA_HYD","Q_VSA_NEG","Q_VSA_PNEG","Q_VSA_POL","Q_VSA_POS","Q_VSA_PPOS","radius","reactive","rings","RPC+","RPC-","rsynth","SlogP","SlogP_VSA0","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","SMR","SMR_VSA0","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","TPSA","VAdjEq","VAdjMa","VDistEq","VDistMa","vdw_area","vdw_vol","vsa_acc","vsa_acid","vsa_base","vsa_don","vsa_hyd","vsa_other","vsa_pol","Weight","weinerPath","weinerPol","zagreb"
15,"O1[C@H]([C@]2([C@@]3(O[C@@H]3C1=O)[C@]1([C@H]([C@]3([C@@H](C[C@H]1OC(=O)C)C(C)(C)[C@H](OC(=O)C)C[C@@H]3OC(=O)C)C)[C@H](OC(=O)C)C2)C)C)c1ccoc1",100002,1,98.802895,0,0,3,5,6,0,5,0,90,0,6,46,27,128.0585,1.4228722,0,0,34,0,0,44,0,0,12,0,0,1.5804555,-2.9959931,-0.22578825,0.047181267,3.0775578,-3.0203557,-0.089621313,0.13054846,3.0363247,-2.7699144,0.052008063,0.17364253,3.2926614,66.303108,5,0.098039217,5,95,5,51,2,9,0.17647059,85,0,33.775291,27.871153,22.972174,23.825544,21.349804,15.945222,11.814239,12.618769,12,0,0.85766661,14,0,-0.85038728,-0.38329884,-0.12697689,3.7494442,-0.89803064,-0.28601319,-0.037,3.7554617,-0.53698504,-0.14217857,-0.03834784,3.9569175,35.813148,12.058131,5.002584,31.235445,10.483672,4.3398767,7.1187425,12,0,0,2,4.4899998,-6.1118002,16.138733,1,1,28,0,6,5,3,0,0,3.6245875,-3.6245875,0.083282068,0.12348663,201.09335,15.808495,151.46788,52.57547,8.458519,58.833996,14.708499,0.0,0.0,0.0,0.0,0.0,70.338364,15.022536,0.71551949,0.14509581,0.14509581,0.28448051,0.85490417,0.13938472,420.94519,85.360901,85.360901,167.36191,502.9462,82.001015,0.5,1.0,0,0,0,0,1,0,0,0,1,0,588.30713,0,0,0,588.30713,0,7,1,6,0,0,0.36956522,4.3260002,0.0,38.727322,217.65366,0.0,12.007167,9.5073462,0.0,57.456043,63.073864,299.93414,15.6405,194.81775,0.0,8.8215923,41.997471,0.0,114.06126,38.727322,299.93414,157.17,0.2787188,6.6724253,3.4454157,10.843192,588.30713,699.99457,70.338364,0.0,0.0,0.0,385.28677,132.68198,70.338364,644.71399,5971,103,272
16,"Oc1cc2c(CCC3=CC(=O)CC[C@]23C)cc1",100620,1,38.672688,1,1,0,0,2,0,6,0,33,1,3,17,14,41.861649,1.2685348,0,0,15,0,0,16,0,0,2,0,0,1.8335978,-2.7206061,-0.58448386,0.48682475,2.7014239,-2.6421039,-0.50851804,0.52437878,2.7877777,-2.4495714,-0.36911559,0.68878043,2.9781199,18.449312,0,0.0,6,35,2,19,1,0,0.0,27,0,12.043606,9.9932899,9.1378279,10.043606,8.0931721,6.1573286,5.7295976,6.9384718,1,0,0.76847148,8,0,-0.77262652,-0.43326828,0.014736759,2.7448142,-0.81066865,-0.32385826,0.032990422,2.8539803,-0.52033025,-0.22566494,0.18490113,3.0130594,12.055402,4.2806182,1.96,9.3229313,3.2526653,1.4685252,1.7837868,2,1,1,0,3.0469999,-3.53317,6.6499281,0,1,16,1,3,0,0,0,0,0.56827784,-0.56827784,0.30360612,0.51270401,124.25941,15.808495,8.458519,8.458519,0.0,0.0,0.0,22.434114,0.0,0.0,13.566921,0.0,13.566921,0.0,0.93431747,0.23997705,0.065682545,0.065682545,0.76002294,0.0,192.98599,49.567955,13.566921,13.566921,156.98495,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,206.5529,0,0,0,206.5529,0,4,1,3,0,0,0.0,2.88537,25.385227,5.6876111,23.862217,0.0,6.37115,22.05398,0.0,70.572739,56.605217,38.569443,6.6103802,23.862217,25.385227,0.0,14.800153,0.0,146.04636,5.6876111,33.326015,37.299999,0.56150466,5.2479277,2.6845274,7.9045906,206.5529,276.08441,13.566921,0.0,0.0,0.0,170.96054,8.458519,27.133842,228.291,454,31,96
17,"O(C)c1cc2c(CC[C@H]3C[C@H](O)CC[C@@]23C)cc1",100619,0,44.433445,0,0,1,1,2,0,6,0,40,1,3,18,16,48.769627,1.2192407,0,0,16,0,0,22,0,0,2,0,0,1.8031346,-2.86901,-0.50023884,0.52455312,2.8328881,-2.8123045,-0.51035339,0.55367863,2.9015594,-2.6149616,-0.3551136,0.66536051,3.089036,25.966555,1,0.050000001,6,42,0,20,1,1,0.050000001,36,0,12.750712,11.277747,10.422285,11.043606,8.6311769,6.9873805,6.1168089,6.9384718,3,0,0.7517755,9,0,-0.80229777,-0.366422,-0.0087806871,2.9257963,-0.88686609,-0.32721463,0.074155495,3.0215995,-0.52623379,-0.19635084,0.13550007,3.1705887,13.005,4.8355556,2.1768708,11.325955,4.174819,1.8673698,2.6268785,2,1,1,0,3.408,-3.8139999,7.2323613,0,1,16,1,3,1,0,0,0,0.60423762,-0.60423762,0.29979336,0.54232848,142.27646,8.458519,0.0,44.116947,0.0,0.0,0.0,20.225574,0.0,0.0,0.0,13.566921,0.0,2.503756,0.93047458,0.1570259,0.069525436,0.069525436,0.84297407,0.0,215.0775,36.296249,16.070677,16.070677,194.85191,0.0,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,231.14818,0,0,0,231.14818,0,5,0,3,0,0,0.055555556,3.06007,36.385113,0.0,6.4686494,0.0,10.781946,54.252274,0.0,52.929554,75.473625,38.569443,7.2014799,0.0,36.385113,4.4107962,18.083227,0.0,147.27158,0.0,68.709885,29.459999,0.53921634,5.321928,2.8046272,8.0648804,231.14818,298.19275,2.503756,0.0,0.0,0.0,215.0775,0.0,16.070677,246.34999,543,33,100
18,"O1c2cc(OC)ccc2C=C2c3cc(OC)c(OC)cc3OC[C@]12O",202175,0,50.254272,0,0,2,2,6,0,12,0,43,1,7,25,18,62.050335,1.4430311,0,0,19,0,0,18,0,0,6,0,0,1.5213163,-2.530668,-0.62496752,0.57513833,2.5822268,-2.6464529,-0.5515787,0.6599772,2.5921326,-2.2813933,-0.38995531,0.78380561,2.8276243,29.257727,3,0.10714286,12,46,1,28,1,3,0.10714286,33,0,17.604084,14.159663,11.671208,13.068549,12.07416,7.7854099,4.823638,6.5580449,1,0,0.83465761,13,0,-0.78865087,-0.45483601,-0.0010903627,2.6644349,-0.95556313,-0.39684463,0.10790662,2.7878823,-0.50932759,-0.20203641,0.15190494,2.9456697,18.367348,7.197279,3.2266667,14.545225,5.6404643,2.5090041,3.2816732,6,1,1,0,3.4677401,-4.0447502,8.9772968,0,1,21,1,4,3,0,0,0,1.7927265,-1.7927265,0.15099737,0.18274896,85.668091,41.184052,16.917038,106.97529,22.058474,1.1085443,0.0,0.0,0.0,0.0,13.566921,0.0,0.0,12.518781,0.88104624,0.086953156,0.041729659,0.11895378,0.91304684,0.07722412,264.3114,26.085701,12.518781,35.685799,273.9115,23.167019,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,299.99719,0,0,0,299.99719,0,7,0,4,0,0,1.0,2.7263999,80.384666,0.0,0.0,20.926258,6.37115,106.1516,0.0,91.401497,17.643185,26.21714,9.1483803,0.0,80.384666,0.0,32.588291,3.185575,88.215919,38.569443,106.1516,66.379997,0.43513325,5.8073549,3.3042989,8.9988241,299.99719,388.42633,12.518781,0.0,0.0,0.0,272.80295,1.1085443,26.085701,342.34698,1404,48,140
19,"O1c2cc(OC)c(OC)cc2[C@@]2(O)[C@H](Oc3c(ccc(O)c3C(O)=O)C2=O)C1",200004,0,51.326687,0,0,3,4,9,0,12,0,44,4,13,28,17,66.975044,1.5221601,0,0,19,0,0,16,0,0,9,0,0,1.631667,-2.5971675,-0.62438065,0.62793279,2.6990597,-2.7037508,-0.57449603,0.6940769,2.6580842,-2.3742893,-0.411865,0.79070282,2.9131572,27.071312,3,0.096774191,12,47,2,31,1,3,0.096774191,33,0,20.214813,14.884989,11.093858,12.386387,13.321953,8.2487469,5.0123076,6.557097,2,0,0.91655219,12,0,-0.78518677,-0.48300898,0.08566574,2.7692478,-0.94002283,-0.41256726,0.14077088,2.8347299,-0.50703955,-0.22612083,0.2114211,3.0215824,21.240376,7.921875,3.2600307,16.59099,6.1274762,2.5040536,3.6307461,9,3,1,0,1.33974,-3.3618,9.251996,0,1,21,1,4,3,1,0,0,2.3948984,-2.3948984,0.13702197,0.13688186,49.634022,26.475554,36.042618,101.83385,8.458519,0.0,14.708499,0.0,0.0,13.566921,13.566921,13.566921,27.133842,10.015024,0.7654534,0.24713956,0.16100112,0.23454659,0.75286043,0.073545463,241.11989,77.849632,50.715786,73.882805,237.15306,23.167019,0.5,1.0,0,0,0,0,1,0,0,0,1,0,315.00269,0,0,0,315.00269,0,6,1,4,0,0,1.0,1.643,94.770004,13.433075,6.4686494,46.311485,57.281158,70.767738,0.0,70.572739,0.0,26.21714,9.2867403,47.724434,94.770004,25.385227,42.242516,0.0,70.572739,34.359333,70.767738,131.75,0.39893496,5.9541965,3.2934976,9.3469276,315.00269,406.08707,23.581945,0.0,0.0,0.0,213.98605,23.167019,77.849632,388.328,1805,60,158
20,"O=C1CC[C@@]2([C@H](C1)CCc1cc(ccc12)C)C",100604,0,42.297859,0,0,1,1,1,0,6,0,37,0,1,17,15,42.311214,1.1435463,0,0,16,0,0,20,0,0,1,0,0,1.8083179,-2.829421,-0.45823783,0.40716982,2.8097343,-2.7715249,-0.36035204,0.38232431,2.8745947,-2.5725858,-0.29573575,0.61461252,3.0700336,22.82214,0,0.0,6,39,1,19,1,0,0.0,32,0,12.043606,10.753183,10.344935,11.043606,8.0931721,6.7115431,6.5074191,7.5158219,2,0,0.72400796,9,0,-0.78228599,-0.34820607,-0.013673867,2.8778245,-0.81315547,-0.24317276,-0.0035842436,2.9702973,-0.52522415,-0.17495716,0.1287474,3.1301317,12.055402,4.2806182,1.96,9.8168802,3.4375679,1.5565886,1.9850702,1,0,1,0,3.1700001,-4.1317301,6.9854903,0,1,16,1,3,0,0,0,0,0.3898066,-0.3898066,0.38651976,0.75950438,108.45092,31.616989,0.0,8.458519,0.0,0.0,0.0,54.051102,0.0,0.0,0.0,0.0,13.566921,0.0,0.93723214,0.31283718,0.062767841,0.062767841,0.68716282,0.0,202.57753,67.618027,13.566921,13.566921,148.52643,0.0,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,216.14445,0,0,0,216.14445,0,5,1,3,0,0,0.41176471,3.56809,0.0,5.6876111,23.862217,0.0,13.967521,18.868406,0.0,52.929554,75.473625,66.652031,6.9200001,23.862217,0.0,4.4107962,9.5567245,0.0,147.27158,5.6876111,66.652031,17.07,0.56150466,5.2479277,2.7392995,7.8943367,216.14445,287.53134,13.566921,0.0,0.0,0.0,194.11902,8.458519,13.566921,228.33499,460,31,96
21,"O(C)c1c2c(ccc1)[C@@]1(C(=CC(=O)CC1)CC2)C",100648,0,41.766273,0,0,1,1,2,0,6,0,36,0,2,18,15,45.058651,1.2516291,0,0,16,0,0,18,0,0,2,0,0,1.8341362,-2.7202132,-0.53438878,0.44759989,2.7029619,-2.6421633,-0.45258778,0.47572574,2.7899668,-2.4499526,-0.3386896,0.64327306,2.9790196,22.551725,1,0.050000001,6,38,2,20,1,1,0.050000001,30,0,12.750712,10.954325,10.137828,11.043606,8.6480141,6.5520773,5.7355809,6.9553084,1,0,0.7517755,9,0,-0.78988707,-0.39827549,-0.012341498,2.7768357,-0.88703644,-0.30111167,0.025206631,2.885668,-0.52027464,-0.19713385,0.14920539,3.0446138,13.005,4.8355556,2.0767982,10.214063,3.7395315,1.5877485,2.1219895,2,0,1,0,3.2720001,-3.63205,7.1543474,0,1,16,1,3,1,0,0,0,0.68609238,-0.68609238,0.26400641,0.47808668,124.25941,24.267014,0.0,44.116947,0.0,0.0,0.0,22.434114,0.0,0.0,0.0,0.0,13.566921,2.503756,0.93047458,0.16658056,0.069525436,0.069525436,0.83341944,0.0,215.0775,38.504791,16.070677,16.070677,192.64339,0.0,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,231.14818,0,0,0,231.14818,0,5,1,3,0,0,0.055555556,3.18837,10.999887,5.6876111,23.862217,0.0,6.37115,57.437847,0.0,70.572739,56.605217,38.569443,7.0991001,23.862217,10.999887,0.0,14.800153,0.0,146.04636,5.6876111,68.709885,26.299999,0.53921634,5.321928,2.7738459,8.0691805,231.14818,298.19275,16.070677,0.0,0.0,0.0,206.61897,8.458519,16.070677,242.31799,535,34,100
22,"O(C)c1c2c(ccc1)[C@]1([C@@H](CC(=O)CC1)CC2)C",100242,0,43.099861,0,0,1,1,2,0,6,0,38,0,2,18,15,46.982685,1.2363864,0,0,16,0,0,20,0,0,2,0,0,1.8318596,-2.8281696,-0.52084374,0.45311138,2.8110182,-2.7709274,-0.43793437,0.50920862,2.8766384,-2.5725608,-0.33462942,0.662256,3.0703197,24.73814,1,0.050000001,6,40,1,20,1,1,0.050000001,33,0,12.750712,11.161431,10.344935,11.043606,8.6480141,6.8298988,6.013402,6.9553084,2,0,0.7517755,9,0,-0.79155576,-0.38652122,-0.01890037,2.8852534,-0.88705552,-0.28302985,0.030702537,2.9805734,-0.52532405,-0.18601769,0.1377499,3.135186,13.005,4.8355556,2.0767982,10.720782,3.93766,1.6758686,2.3452663,2,0,1,0,2.789,-3.3947401,7.196229,0,1,16,1,3,1,0,0,0,0.65728223,-0.65728223,0.27557841,0.49904269,110.65946,40.075508,0.0,44.116947,0.0,0.0,0.0,20.225574,0.0,0.0,0.0,0.0,13.566921,2.503756,0.93047458,0.1570259,0.069525436,0.069525436,0.84297407,0.0,215.0775,36.296249,16.070677,16.070677,194.85191,0.0,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,231.14818,0,0,0,231.14818,0,5,1,3,0,0,0.055555556,3.26827,10.999887,5.6876111,23.862217,0.0,10.781946,54.252274,0.0,52.929554,75.473625,38.569443,7.1015,23.862217,10.999887,4.4107962,11.614578,0.0,147.27158,5.6876111,68.709885,26.299999,0.53921634,5.321928,2.7738459,8.0691805,231.14818,298.19275,16.070677,0.0,0.0,0.0,206.61897,8.458519,16.070677,244.334,535,34,100
23,"O=C1[C@@H]2[C@@H](CCC(=CCC1)C)C(C2)(C)C",300166,0,40.111446,0,0,1,2,1,0,0,0,37,0,1,15,13,41.33931,1.1172787,0,0,14,0,0,22,0,0,1,0,0,2.0364072,-2.9094529,-0.010033163,0.034461137,2.8842177,-2.8420038,0.084181167,0.13675769,2.9599347,-2.6597767,0.1057,0.21116792,3.1366014,25.008554,0,0.0,0,38,2,16,2,0,0.0,36,0,11.052042,10.175833,9.7675848,10.052042,7.004837,6.1888881,5.9847636,6.4274869,2,0,0.71247125,6,0,-0.84436893,-0.23055266,-0.12553887,2.8191946,-0.8390587,-0.14224541,-0.037,2.9141049,-0.58527356,-0.068938643,-0.010711207,3.0502326,11.484375,4.1076388,2.24,10.188864,3.6109173,1.9543791,2.4527431,1,0,1,0,2.408,-3.11046,6.2855582,0,1,12,1,1,7,0,0,0,0.37837136,-0.37837136,0.39794809,0.7824617,153.66786,18.017035,0.0,8.458519,0.0,0.0,0.0,18.017035,0.0,0.0,0.0,0.0,13.566921,0.0,0.93592268,0.14917275,0.06407731,0.06407731,0.85082728,0.0,198.16046,31.583956,13.566921,13.566921,180.14342,0.0,0.33333334,0.5,0,0,0,0,1,0,0,0,1,0,211.72737,0,0,0,211.72737,0,4,1,2,0,0,0.0,3.7381001,0.0,5.6876111,23.862217,0.0,8.8215923,3.185575,0.0,17.643185,94.342026,99.978043,6.2610002,23.862217,0.0,8.8215923,3.185575,0.0,111.98521,5.6876111,99.978043,17.07,0.59002918,5.0,2.5149517,7.5484438,211.72737,258.47076,13.566921,0.0,0.0,0.0,189.70193,8.458519,13.566921,206.32899,337,22,80
24,"O1[C@H]([C@@]2(C(C[C@@H]1OC)=C1[C@@H](CC2)[C@@]2(C)[C@@H](CC(OC)=O)C(C)(C)C(=O)[C@@H](C1)C2=O)C)c1ccoc1",100158,0,78.898544,0,0,3,4,5,0,5,0,71,0,5,35,22,96.257324,1.355737,0,0,28,0,0,36,0,0,7,0,0,1.5426351,-2.8971536,-0.24063434,0.057607498,2.923526,-2.8837264,-0.084954835,0.13429464,2.9588521,-2.6521046,0.059530221,0.20043498,3.1695709,49.893452,4,0.1025641,5,75,4,39,2,5,0.12820514,66,0,25.336134,21.512074,18.654337,19.507708,16.494438,12.578795,9.7672911,10.71518,7,0,0.81408787,13,0,-0.85044622,-0.38894826,-0.10703796,3.4293427,-0.86089647,-0.2781359,-0.037,3.4841955,-0.5345211,-0.13565369,-0.033691872,3.6579518,26.60092,9.3287983,3.8577285,22.883291,7.9879208,3.2921722,5.222569,7,0,1,0,1.89,-3.4683299,12.961675,0,1,25,0,5,4,3,0,0,2.3531184,-2.3531184,0.11557233,0.19021066,187.49339,31.616989,10.667059,132.35085,14.708499,14.708499,0.0,2.2085397,2.2085397,0.0,0.0,0.0,43.204517,7.5112681,0.82060283,0.12342861,0.11353989,0.17939715,0.87657136,0.065857261,366.54538,55.132866,50.715786,80.132782,391.54529,29.416998,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,446.67816,0,0,0,446.67816,0,7,1,5,0,0,0.2857143,4.9053998,0.0,19.120686,113.11282,0.0,16.417963,86.646233,0.0,57.456043,100.81068,133.30406,12.6048,114.09366,0.0,13.232388,24.551876,0.0,151.79807,19.120686,204.07179,92.040001,0.34185782,6.2854023,3.4030161,10.015261,446.67816,550.67889,45.708275,0.0,0.0,0.0,305.51138,95.458496,45.708275,484.58899,3139,78,204
25,"NC[C@]1([C@@H]2CCc3cc(ccc3[C@@]2(CCC1)C)C(C)C)C",1504234,0,56.970585,0,0,1,1,1,0,6,0,52,1,2,21,20,56.404217,1.0846965,0,0,20,0,0,31,0,1,0,0,0,1.8257239,-2.9211507,0.0026737722,0.11823262,2.8712084,-2.8833699,0.077347748,0.2142,2.9487443,-2.6605318,0.096270002,0.21146403,3.1337786,33.229416,2,0.086956523,6,54,0,23,3,2,0.086956523,48,0,15.250712,14.206742,13.629392,14.250712,9.9046497,8.7394695,8.3312216,9.1975422,3,0,0.69763196,10,0,-0.83976579,-0.27289847,-0.041767377,3.1324952,-1.3635867,-0.1877896,0.054200001,3.2276018,-0.5302363,-0.077400714,-0.02325266,3.3781834,15.879017,5.5709877,2.4913495,14.119921,4.9231734,2.1911864,3.3102293,1,2,1,0,4.9380002,-6.0668802,8.938962,0,1,16,1,3,2,1,0,0,0.22585437,-0.22585437,0.48360559,0.5817396,201.09335,0.0,20.299505,0.0,0.0,0.0,0.0,54.051102,0.0,17.742489,0.0,0.0,0.0,0.0,1.0,0.24487349,0.0,0.0,0.75512648,0.0,293.18646,71.793594,0.0,0.0,221.39285,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,293.18646,0,0,0,293.18646,0,5,0,3,0,0,0.42857143,4.7789698,32.897186,0.0,0.0,18.439579,13.967521,18.868406,4.4107962,52.929554,75.473625,133.30406,9.0706396,0.0,0.0,4.4107962,13.967521,32.897186,147.27158,18.439579,133.30406,26.02,0.48250595,5.523562,3.0060227,8.5033932,293.18646,364.41418,0.0,0.0,0.0,0.0,275.44397,0.0,17.742489,285.47501,834,42,118
26,"O=C1[C@H]2[C@@](CC[C@H]3[C@@]2(CC[C@H](O)C3(C)C)C)(C)[C@@]2(CC[C@@]3([C@@H](C2=C1)C[C@](CC3)(C(O)=O)C)C)C",1500989,1,86.680481,0,0,3,3,4,0,0,0,80,3,7,34,28,96.463676,1.205796,0,0,30,0,0,46,0,0,4,0,0,1.5535291,-3.0105493,-0.056957275,0.028732041,2.9820979,-2.9492457,0.0038514207,0.123,3.0550973,-2.7579222,0.096731342,0.18222651,3.2364566,52.203522,1,0.02631579,0,84,3,38,2,1,0.02631579,81,0,25.11252,22.461636,20.750711,21.11252,15.551584,13.726424,12.83637,13.242183,9,0,0.76847148,13,0,-0.80282056,-0.27139121,-0.13126796,3.6650679,-0.88385367,-0.21068735,-0.037,3.7448664,-0.54208809,-0.098550737,-0.047574479,3.8910041,25.641273,7.5277343,3.1744001,23.707026,6.9427814,2.9226747,4.8409615,4,2,1,1,5.5929999,-7.49753,13.260421,0,1,26,0,5,1,3,0,0,0.96777678,-0.96777678,0.31050172,0.30107257,368.36118,2.2085397,0.0,16.917038,0.0,0.0,14.708499,2.2085397,0.0,13.566921,0.0,13.566921,27.133842,0.0,0.87919617,0.12313001,0.088736199,0.12080381,0.87686998,0.032067612,403.26221,56.476223,40.700764,55.409264,402.19525,14.708499,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,458.67148,0,0,0,458.67148,0,7,1,5,0,0,0.0,6.4126,25.385227,13.433075,54.193081,25.385227,13.232388,3.185575,0.0,17.643185,169.81564,233.2821,13.30716,47.724434,25.385227,38.617615,9.6542244,0.0,187.45883,13.433075,233.2821,74.599998,0.34983629,6.2479277,3.3922045,9.915843,458.67148,552.16882,13.566921,0.0,0.0,0.0,381.23679,23.167019,54.267685,470.694,2869,85,210
27,"Oc1ccc2c(CC[C@H]3[C@](CCC[C@@]23C)(CO)C)c1C(C)C",100280,1,56.807789,0,0,2,2,2,0,6,0,52,2,4,22,20,60.777584,1.1687998,0,0,20,0,0,30,0,0,2,0,0,1.9238524,-2.9149225,-0.32655105,0.39385575,2.8736584,-2.8515384,-0.24977493,0.43520489,2.9509466,-2.6590767,-0.16320507,0.54385549,3.1316803,32.796211,2,0.083333336,6,54,0,24,3,2,0.083333336,48,0,16.120956,14.446469,13.552042,14.120955,10.33217,8.7937059,8.253871,9.0477123,3,0,0.73827481,9,0,-0.80200756,-0.33286229,-0.046365336,3.1553195,-0.88105357,-0.25886369,-0.035698064,3.2576349,-0.53213209,-0.155948,0.085774742,3.3977053,16.84375,5.8171744,2.5123968,15.062089,5.1727409,2.2249987,3.5414674,2,2,1,0,4.8109999,-5.4975801,8.9843359,0,1,16,1,3,2,1,0,0,0.46969602,-0.46969602,0.38737896,0.4692995,216.90184,0.0,8.458519,22.058474,0.0,0.0,0.0,22.434114,0.0,0.0,13.566921,13.566921,0.0,0.0,0.95431811,0.1669029,0.045681898,0.045681898,0.8330971,0.0,283.41986,49.567955,13.566921,13.566921,247.41884,0.0,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,296.98679,0,0,0,296.98679,0,5,0,3,0,0,0.0,4.5181699,50.770454,0.0,0.0,20.926258,13.967521,18.868406,4.4107962,35.286369,75.473625,138.54749,9.0402603,0.0,50.770454,4.4107962,19.210949,0.0,129.6284,20.926258,133.30406,40.459999,0.46637034,5.5849624,2.9196444,8.6641769,296.98679,368.72177,0.0,0.0,0.0,0.0,269.85297,0.0,27.133842,302.45801,903,46,124
28,"O[C@H]([C@H](N)C)c1ccccc1",2300253,0,26.410309,1,1,0,0,2,0,6,0,24,2,4,11,9,33.40406,1.3918358,0,0,9,0,0,13,0,1,1,0,0,2.3481703,-2.5780714,-0.58240712,0.64872664,2.5457091,-2.7137568,-0.51947635,0.70153016,2.5586843,-2.3229868,-0.45055065,0.78417224,2.7942989,13.551691,2,0.18181819,6,24,0,11,3,2,0.18181819,18,0,8.2675848,6.5660157,5.5414519,6.2675848,5.2152143,3.7015746,3.1100423,4.0605135,2,0,0.75187308,6,0,-0.8297596,-0.37007242,0.079556659,2.2898848,-1.3634204,-0.28322598,0.14179221,2.367784,-0.51800817,-0.21504316,0.17390031,2.5487068,9.090909,4.1326532,2.5,7.1800485,3.1784728,1.8774369,2.0746899,2,3,1,0,1.051,-1.1744699,4.5704174,0,1,6,1,1,2,0,0,0,0.35068733,-0.35068733,0.5464561,0.61802387,31.616989,0.0,6.6995511,8.458519,0.0,0.0,0.0,79.042473,0.0,17.742489,0.0,13.566921,0.0,0.0,0.91365629,0.70231038,0.086343698,0.086343698,0.29768962,0.0,143.56003,110.35188,13.566921,13.566921,46.775059,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,157.12694,0,0,0,157.12694,0,3,0,1,0,0,1.0,1.1627001,58.282413,0.0,3.9819686,0.0,3.185575,0.0,0.0,88.215919,6.4686494,33.326015,4.5162201,0.0,25.385227,0.0,13.636193,32.897186,88.215919,0.0,33.326015,46.25,0.68403846,4.4594316,2.4086046,6.6027679,157.12694,183.68126,0.0,0.0,0.0,0.0,125.81754,0.0,31.30941,151.209,156,13,50
